Date,hour,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Visibility (mi),Precip (in),Wind Chill (F),Heat Index (F)
2017-08-03,7,94,44,69,6,50,10,0,NA,99
2017-08-03,8,95,44,70,8,90,10,0,NA,101
2017-08-03,9,97,40,69,5,NA,10,0,NA,103
2017-08-03,10,101,33,67,6,90,10,0,NA,106
2017-08-03,11,102,30,65,5,NA,10,0,NA,106
2017-08-03,12,104,28,65,7,NA,10,0,NA,108
2017-08-03,13,103,29,65,0,NA,10,0,NA,107
2017-08-03,14,84,71,74,11,220,3,0.05,NA,91
2017-08-03,15,93,57,76,8,300,10,0.01,NA,105
2017-08-03,16,97,39,68,5,10,10,0,NA,102
2017-08-03,17,97,39,68,9,60,10,0,NA,102
2017-08-03,18,93,49,71,0,NA,10,0,NA,100
2017-08-03,19,89,61,74,3,150,10,0,NA,98
2017-08-03,20,92,52,72,0,NA,10,0,NA,100
2017-08-03,21,88,65,75,3,250,10,0,NA,98
2017-08-03,22,88,61,73,3,270,10,0,NA,96
2017-08-03,23,88,59,72,0,NA,10,0,NA,95
2017-08-04,0,85,65,72,0,NA,10,0,NA,91
2017-08-04,1,86,63,72,0,NA,10,0,NA,92
2017-08-04,2,84,67,72,0,NA,10,0,NA,90
2017-08-04,3,83,67,71,6,280,10,0,NA,88
2017-08-04,4,85,65,72,0,NA,10,0,NA,91
2017-08-04,5,87,59,71,0,NA,10,0,NA,93
2017-08-04,6,91,53,72,5,360,10,0,NA,98
2017-08-04,7,94,49,72,0,NA,10,0,NA,102
2017-08-04,8,95,46,71,5,NA,10,0,NA,103
2017-08-04,9,99,34,66,5,130,10,0,NA,103
2017-08-04,10,101,34,68,6,NA,10,0,NA,107
2017-08-04,11,105,27,65,5,130,10,0,NA,109
2017-08-04,12,99,34,66,28,230,10,0,NA,103
2017-08-04,13,94,44,69,22,160,10,0,NA,99
2017-08-04,14,98,35,66,9,140,10,0,NA,102
2017-08-04,15,99,36,68,7,220,10,0,NA,104
2017-08-04,16,100,31,64,8,220,10,0,NA,103
2017-08-04,17,101,28,62,7,220,10,0,NA,103
2017-08-04,18,98,28,60,13,220,10,0,NA,98
2017-08-04,19,95,33,62,17,260,10,0,NA,96
2017-08-04,20,93,34,61,17,250,10,0,NA,93
2017-08-04,21,92,34,60,16,250,10,0,NA,92
2017-08-04,22,91,34,59,16,260,10,0,NA,90
2017-08-04,23,90,34,58,11,250,10,0,NA,89
2017-08-05,0,87,37,58,14,250,10,0,NA,86
2017-08-05,1,89,32,56,16,250,10,0,NA,87
2017-08-05,2,86,34,55,13,240,10,0,NA,84
2017-08-05,3,87,32,54,14,240,10,0,NA,85
2017-08-05,4,87,33,55,14,240,10,0,NA,85
2017-08-05,5,85,38,57,6,180,10,0,NA,84
2017-08-05,6,91,29,55,7,190,10,0,NA,89
2017-08-05,7,93,37,63,7,140,10,0,NA,94
2017-08-05,8,96,33,63,8,130,10,0,NA,97
2017-08-05,9,99,26,59,8,120,10,0,NA,99
2017-08-05,10,103,21,56,7,180,10,0,NA,102
2017-08-05,11,103,21,56,5,130,10,0,NA,102
2017-08-05,12,105,18,53,6,NA,10,0,NA,103
2017-08-05,13,106,15,50,6,120,10,0,NA,103
2017-08-05,14,107,15,50,7,120,10,0,NA,104
2017-08-05,15,107,14,49,10,200,10,0,NA,104
2017-08-05,16,106,11,42,26,260,10,0,NA,101
2017-08-05,17,101,13,43,26,260,10,0,NA,96
2017-08-05,18,97,18,47,24,260,10,0,NA,93
2017-08-05,19,94,20,47,25,260,10,0,NA,90
2017-08-05,20,93,21,48,26,250,10,0,NA,89
2017-08-05,21,92,21,47,20,250,10,0,NA,88
2017-08-05,22,91,22,47,15,250,10,0,NA,88
2017-08-05,23,88,25,48,9,250,10,0,NA,85
2017-08-06,0,87,25,48,7,220,10,0,NA,84
2017-08-06,1,83,34,52,9,180,10,0,NA,82
2017-08-06,2,84,56,67,5,200,10,0,NA,86
2017-08-06,3,82,58,66,5,250,10,0,NA,84
2017-08-06,4,82,58,66,3,170,10,0,NA,84
2017-08-06,5,83,58,67,7,130,10,0,NA,85
2017-08-06,6,86,58,70,6,140,10,0,NA,90
2017-08-06,7,91,40,64,7,130,10,0,NA,92
2017-08-06,8,95,25,54,3,NA,10,0,NA,93
2017-08-06,9,98,20,51,6,220,10,0,NA,95
2017-08-06,10,100,19,51,8,140,10,0,NA,97
2017-08-06,11,101,19,52,3,NA,10,0,NA,98
2017-08-06,12,104,17,52,6,NA,10,0,NA,101
2017-08-06,13,105,16,50,3,NA,10,0,NA,102
2017-08-06,14,106,15,50,6,NA,10,0,NA,103
2017-08-06,15,106,15,49,3,NA,10,0,NA,103
2017-08-06,16,106,15,49,6,110,10,0,NA,103
2017-08-06,17,105,16,50,6,230,10,0,NA,102
2017-08-06,18,100,21,54,16,250,10,0,NA,98
2017-08-06,19,97,23,54,16,250,10,0,NA,95
2017-08-06,20,95,25,54,9,250,10,0,NA,93
2017-08-06,21,92,27,54,9,250,10,0,NA,90
2017-08-06,22,92,25,52,7,250,10,0,NA,89
2017-08-06,23,88,30,53,5,240,10,0,NA,86
2017-08-07,0,86,32,53,6,250,10,0,NA,84
2017-08-07,1,85,32,52,6,260,10,0,NA,83
2017-08-07,2,85,32,52,3,280,10,0,NA,83
2017-08-07,3,82,39,55,3,160,10,0,NA,81
2017-08-07,4,80,46,58,5,160,10,0,NA,80
2017-08-07,5,82,48,61,0,NA,10,0,NA,82
2017-08-07,6,87,49,66,5,170,10,0,NA,89
2017-08-07,7,92,34,60,3,210,10,0,NA,92
2017-08-07,8,95,29,58,5,130,10,0,NA,94
2017-08-07,9,99,24,56,5,110,10,0,NA,98
2017-08-07,10,101,21,54,5,NA,10,0,NA,99
2017-08-07,11,104,17,51,8,120,10,0,NA,101
2017-08-07,12,104,18,53,3,NA,10,0,NA,102
2017-08-07,13,107,15,51,8,130,10,0,NA,104
2017-08-07,14,109,13,49,8,160,10,0,NA,105
2017-08-07,15,109,10,41,7,130,10,0,NA,103
2017-08-07,16,108,9,39,5,160,10,0,NA,102
2017-08-07,17,107,10,41,5,110,10,0,NA,101
2017-08-07,18,99,20,51,8,90,10,0,NA,96
2017-08-07,19,98,22,54,10,200,10,0,NA,96
2017-08-07,20,98,19,50,11,220,10,0,NA,95
2017-08-07,21,95,22,51,9,290,10,0,NA,92
2017-08-07,22,92,23,50,8,310,10,0,NA,89
2017-08-07,23,89,26,50,5,360,10,0,NA,86
2017-08-08,0,88,26,49,0,NA,10,0,NA,85
2017-08-08,1,85,25,46,7,290,10,0,NA,82
2017-08-08,2,83,28,47,7,300,10,0,NA,81
2017-08-08,3,84,29,49,0,NA,10,0,NA,82
2017-08-08,4,79,40,53,7,180,10,0,NA,NA
2017-08-08,5,82,43,58,7,180,10,0,NA,82
2017-08-08,6,90,29,54,6,230,10,0,NA,88
2017-08-08,7,94,22,50,6,280,10,0,NA,91
2017-08-08,8,100,20,52,8,330,10,0,NA,97
2017-08-08,9,104,12,42,7,NA,10,0,NA,99
2017-08-08,10,105,12,43,8,350,10,0,NA,100
2017-08-08,11,107,8,35,5,NA,10,0,NA,100
2017-08-08,12,107,10,41,3,NA,10,0,NA,101
2017-08-08,13,109,11,45,8,130,10,0,NA,104
2017-08-08,14,108,10,42,7,140,10,0,NA,102
2017-08-08,15,109,10,43,6,160,10,0,NA,103
2017-08-08,16,109,11,44,5,120,10,0,NA,104
2017-08-08,17,106,14,48,6,100,10,0,NA,102
2017-08-08,18,102,16,48,5,210,10,0,NA,98
2017-08-08,19,100,13,42,13,260,10,0,NA,95
2017-08-08,20,94,16,41,9,280,10,0,NA,90
2017-08-08,21,93,14,37,10,250,10,0,NA,89
2017-08-08,22,91,13,35,8,260,10,0,NA,87
2017-08-08,23,86,18,38,6,290,10,0,NA,83
2017-08-09,0,86,16,35,7,300,10,0,NA,83
2017-08-09,1,85,15,33,8,300,10,0,NA,82
2017-08-09,2,83,17,34,7,290,10,0,NA,80
2017-08-09,3,82,19,36,5,280,10,0,NA,80
2017-08-09,4,80,20,36,7,270,10,0,NA,NA
2017-08-09,5,83,18,36,3,50,10,0,NA,80
2017-08-09,6,90,12,31,0,NA,10,0,NA,86
2017-08-09,7,97,12,37,6,170,10,0,NA,92
2017-08-09,8,98,12,38,5,140,10,0,NA,93
2017-08-09,9,102,12,41,10,110,10,0,NA,97
2017-08-09,10,106,11,41,10,150,10,0,NA,101
2017-08-09,11,108,9,39,13,140,10,0,NA,102
2017-08-09,12,107,9,39,5,NA,10,0,NA,101
2017-08-09,13,109,9,40,7,110,10,0,NA,103
2017-08-09,14,111,10,43,13,110,10,0,NA,106
2017-08-09,15,109,10,42,3,NA,10,0,NA,103
2017-08-09,16,110,10,43,6,100,10,0,NA,104
2017-08-09,17,108,10,40,13,280,10,0,NA,102
2017-08-09,18,101,12,41,13,280,10,0,NA,96
2017-08-09,19,97,14,41,11,280,10,0,NA,92
2017-08-09,20,96,16,43,9,290,10,0,NA,92
2017-08-09,21,95,14,40,9,300,10,0,NA,91
2017-08-09,22,91,15,37,7,350,10,0,NA,87
2017-08-09,23,89,14,35,8,360,10,0,NA,85
2017-08-10,0,89,15,36,7,340,10,0,NA,85
2017-08-10,1,84,25,45,5,130,10,0,NA,82
2017-08-10,2,84,25,45,3,130,10,0,NA,82
2017-08-10,3,79,33,48,3,300,10,0,NA,NA
2017-08-10,4,79,32,47,6,300,10,0,NA,NA
2017-08-10,5,82,38,54,10,140,10,0,NA,81
2017-08-10,6,92,29,56,5,90,10,0,NA,90
2017-08-10,7,93,30,58,3,NA,10,0,NA,92
2017-08-10,8,98,28,60,3,NA,10,0,NA,98
2017-08-10,9,103,19,53,3,NA,10,0,NA,101
2017-08-10,10,103,28,64,10,70,10,0,NA,106
2017-08-10,11,104,30,67,9,110,10,0,NA,110
2017-08-10,12,107,25,64,8,70,10,0,NA,111
2017-08-10,13,107,26,65,8,100,10,0,NA,112
2017-08-10,14,108,22,62,9,140,10,0,NA,110
2017-08-10,15,108,27,67,16,150,10,0,NA,115
2017-08-10,16,105,29,67,20,140,10,0,NA,111
2017-08-10,17,99,35,67,14,120,10,0,NA,104
2017-08-10,18,97,39,68,11,120,10,0,NA,102
2017-08-10,19,95,44,70,8,120,10,0,NA,101
2017-08-10,20,92,48,70,15,110,10,0,NA,97
2017-08-10,21,89,55,71,8,110,10,0,NA,95
2017-08-10,22,89,55,71,9,120,10,0,NA,95
2017-08-10,23,90,59,74,20,150,10,0,NA,99
2017-08-11,0,89,57,72,13,140,10,0,NA,96
2017-08-11,1,90,53,71,5,220,10,0,NA,96
2017-08-11,2,86,61,71,8,90,10,0,NA,91
2017-08-11,3,85,61,70,5,80,10,0,NA,90
2017-08-11,4,85,57,68,0,NA,10,0,NA,88
2017-08-11,5,86,57,69,6,290,10,0,NA,90
2017-08-11,6,89,55,71,7,280,10,0,NA,95
2017-08-11,7,94,47,71,7,10,10,0,NA,101
2017-08-11,8,96,41,69,7,90,10,0,NA,101
2017-08-11,9,99,35,67,5,NA,10,0,NA,104
2017-08-11,10,102,29,64,8,110,10,0,NA,105
2017-08-11,11,103,26,62,7,NA,10,0,NA,105
2017-08-11,12,105,24,62,5,NA,10,0,NA,107
2017-08-11,13,106,22,60,3,NA,10,0,NA,107
2017-08-11,14,106,21,59,0,NA,10,0,NA,106
2017-08-11,15,107,21,59,6,110,10,0,NA,108
2017-08-11,16,107,21,59,3,NA,10,0,NA,108
2017-08-11,17,106,21,59,0,NA,10,0,NA,106
2017-08-11,18,104,23,59,3,180,10,0,NA,105
2017-08-11,19,101,23,57,3,180,10,0,NA,100
2017-08-11,20,99,27,60,10,190,10,0,NA,99
2017-08-11,21,98,25,57,8,240,10,0,NA,97
2017-08-11,22,97,27,58,8,240,10,0,NA,96
2017-08-11,23,94,29,57,7,250,10,0,NA,93
2017-08-12,0,96,27,57,8,220,10,0,NA,95
2017-08-12,1,93,29,57,5,290,10,0,NA,91
2017-08-12,2,89,35,58,5,20,10,0,NA,88
2017-08-12,3,87,47,65,8,110,10,0,NA,88
2017-08-12,4,85,61,70,8,100,10,0,NA,90
2017-08-12,5,87,63,73,7,100,10,0,NA,94
2017-08-12,6,91,59,75,8,110,10,0,NA,102
2017-08-12,7,96,47,73,10,140,10,0,NA,105
2017-08-12,8,99,39,70,13,130,10,0,NA,106
2017-08-12,9,101,34,68,13,140,10,0,NA,107
2017-08-12,10,104,30,67,13,120,10,0,NA,110
2017-08-12,11,106,27,66,11,100,10,0,NA,111
2017-08-12,12,107,24,63,13,140,10,0,NA,110
2017-08-12,13,109,22,62,17,150,10,0,NA,112
2017-08-12,14,109,22,63,16,150,10,0,NA,112
2017-08-12,15,108,23,63,20,140,10,0,NA,111
2017-08-12,16,101,32,66,16,140,10,0,NA,105
2017-08-12,17,100,31,64,10,190,9,0,NA,103
2017-08-12,18,97,34,64,5,230,10,0,NA,99
2017-08-12,19,95,36,64,5,130,10,0,NA,97
2017-08-12,20,93,42,67,5,140,10,0,NA,96
2017-08-12,21,89,51,69,9,110,10,0,NA,93
2017-08-12,22,89,51,69,5,150,10,0,NA,93
2017-08-12,23,88,61,73,5,150,10,0,NA,96
2017-08-13,0,87,60,72,0,NA,10,0,NA,93
2017-08-13,1,85,59,69,0,NA,10,0,NA,89
2017-08-13,2,83,69,72,0,NA,10,0,NA,88
2017-08-13,3,85,67,73,3,150,10,0,NA,92
2017-08-13,4,81,69,70,0,NA,10,0,NA,84
2017-08-13,5,85,67,73,0,NA,10,0,NA,92
2017-08-13,6,89,59,73,0,NA,10,0,NA,97
2017-08-13,7,91,53,72,5,90,10,0,NA,98
2017-08-13,8,93,47,70,6,120,10,0,NA,99
2017-08-13,9,97,37,67,0,NA,10,0,NA,101
2017-08-13,10,100,32,65,7,70,10,0,NA,104
2017-08-13,11,102,27,62,10,110,10,0,NA,104
2017-08-13,12,104,20,55,5,NA,10,0,NA,103
2017-08-13,13,106,19,56,7,NA,10,0,NA,105
2017-08-13,14,108,15,52,5,140,10,0,NA,105
2017-08-13,15,108,14,49,5,NA,10,0,NA,105
2017-08-13,16,108,10,40,25,250,10,0,NA,102
2017-08-13,17,104,12,43,25,250,10,0,NA,99
2017-08-13,18,100,10,36,22,260,10,0,NA,94
2017-08-13,19,97,8,28,21,270,10,0,NA,91
2017-08-13,20,92,11,31,13,270,10,0,NA,87
2017-08-13,21,89,14,34,7,260,10,0,NA,85
2017-08-13,22,85,12,28,11,290,8,0,NA,82
2017-08-13,23,85,13,30,7,310,10,0,NA,82
2017-08-14,0,83,15,31,0,NA,10,0,NA,80
2017-08-14,1,81,15,30,0,NA,10,0,NA,NA
2017-08-14,2,81,16,32,15,280,10,0,NA,NA
2017-08-14,3,86,13,30,15,260,10,0,NA,83
2017-08-14,4,83,15,32,0,NA,10,0,NA,80
2017-08-14,5,87,12,29,5,NA,10,0,NA,83
2017-08-14,6,91,11,30,22,240,10,0,NA,86
2017-08-14,7,95,10,30,20,270,10,0,NA,89
2017-08-14,8,98,8,28,18,260,10,0,NA,92
2017-08-14,9,99,7,26,NA,NA,10,0,M,92
2017-08-14,10,105,5,24,13,230,10,0,NA,97
2017-08-14,11,106,4,17,21,280,10,0,NA,97
2017-08-14,12,106,3,16,15,260,10,0,NA,97
2017-08-14,13,107,4,18,20,280,10,0,NA,98
2017-08-14,14,106,4,19,25,270,10,0,NA,97
2017-08-14,15,104,6,26,26,250,10,0,NA,96
2017-08-14,16,101,9,32,26,250,10,0,NA,95
2017-08-14,17,97,9,31,21,250,10,0,NA,91
2017-08-14,18,93,12,33,26,260,10,0,NA,88
2017-08-14,19,90,14,35,25,260,10,0,NA,86
2017-08-14,20,87,15,35,24,280,10,0,NA,83
2017-08-14,21,85,15,33,23,280,10,0,NA,82
2017-08-14,22,84,15,32,29,280,10,0,NA,81
2017-08-14,23,84,16,34,23,260,10,0,NA,81
2017-08-15,0,83,17,34,29,270,10,0,NA,80
2017-08-15,1,82,17,33,25,270,10,0,NA,80
2017-08-15,2,81,16,32,22,280,10,0,NA,NA
2017-08-15,3,82,15,30,25,270,10,0,NA,80
2017-08-15,4,81,16,31,29,280,10,0,NA,NA
2017-08-15,5,81,17,33,28,260,10,0,NA,NA
2017-08-15,6,85,14,32,25,260,10,0,NA,82
2017-08-15,7,88,16,37,29,250,10,0,NA,84
2017-08-15,8,92,14,36,28,250,10,0,NA,88
2017-08-15,9,95,12,36,28,240,10,0,NA,90
2017-08-15,10,98,10,34,26,250,10,0,NA,92
2017-08-15,11,99,11,37,28,250,10,0,NA,94
2017-08-15,12,99,14,42,23,250,10,0,NA,95
2017-08-15,13,100,15,45,25,260,10,0,NA,96
2017-08-15,14,99,16,46,28,250,10,0,NA,95
2017-08-15,15,97,15,43,26,250,10,0,NA,93
2017-08-15,16,95,14,40,23,260,10,0,NA,91
2017-08-15,17,92,15,39,21,260,10,0,NA,88
2017-08-15,18,88,16,37,23,260,10,0,NA,84
2017-08-15,19,85,24,45,23,260,10,0,NA,82
2017-08-15,20,84,23,43,33,260,10,0,NA,81
2017-08-15,21,83,21,39,28,260,10,0,NA,81
2017-08-15,22,83,19,37,33,270,10,0,NA,81
2017-08-15,23,82,19,36,23,270,10,0,NA,80
2017-08-16,0,82,18,35,28,260,10,0,NA,80
2017-08-16,1,81,17,33,21,270,10,0,NA,NA
2017-08-16,2,80,16,30,8,250,10,0,NA,NA
2017-08-16,3,80,13,26,16,250,10,0,NA,NA
2017-08-16,4,80,12,24,18,260,10,0,NA,NA
2017-08-16,5,81,11,22,14,240,10,0,NA,NA
2017-08-16,6,85,9,21,7,260,10,0,NA,81
2017-08-16,7,88,9,23,0,NA,10,0,NA,84
2017-08-16,8,91,7,20,8,220,10,0,NA,86
2017-08-16,9,94,7,23,7,80,10,0,NA,88
2017-08-16,10,97,6,21,3,360,10,0,NA,90
2017-08-16,11,97,6,22,6,NA,10,0,NA,90
2017-08-16,12,99,6,24,7,80,10,0,NA,92
2017-08-16,13,100,7,26,7,120,10,0,NA,93
2017-08-16,14,102,7,28,5,NA,10,0,NA,95
2017-08-16,15,101,9,32,7,130,10,0,NA,95
2017-08-16,16,101,12,41,10,240,10,0,NA,96
2017-08-16,17,98,16,45,17,250,10,0,NA,94
2017-08-16,18,93,20,46,18,250,10,0,NA,89
2017-08-16,19,90,22,47,16,260,10,0,NA,87
2017-08-16,20,88,23,46,13,280,10,0,NA,85
2017-08-16,21,87,23,45,14,280,10,0,NA,84
2017-08-16,22,86,23,44,17,270,10,0,NA,83
2017-08-16,23,86,22,43,16,270,10,0,NA,83
2017-08-17,0,84,18,37,16,270,10,0,NA,81
2017-08-17,1,84,16,33,15,270,10,0,NA,81
2017-08-17,2,82,17,34,15,270,10,0,NA,80
2017-08-17,3,82,18,35,13,290,10,0,NA,80
2017-08-17,4,79,20,35,6,310,10,0,NA,NA
2017-08-17,5,83,19,37,10,260,10,0,NA,81
2017-08-17,6,86,17,37,0,NA,10,0,NA,83
2017-08-17,7,92,17,42,9,230,10,0,NA,88
2017-08-17,8,94,17,43,6,250,10,0,NA,90
2017-08-17,9,97,16,44,3,NA,10,0,NA,93
2017-08-17,10,98,17,46,6,140,10,0,NA,94
2017-08-17,11,100,15,45,8,120,10,0,NA,96
2017-08-17,12,102,14,45,9,100,10,0,NA,98
2017-08-17,13,102,14,44,5,NA,10,0,NA,98
2017-08-17,14,102,14,44,7,100,10,0,NA,98
2017-08-17,15,102,13,43,0,NA,10,0,NA,97
2017-08-17,16,103,13,43,3,310,10,0,NA,99
2017-08-17,17,101,15,45,3,110,10,0,NA,97
2017-08-17,18,96,20,49,3,100,10,0,NA,93
2017-08-17,19,93,25,53,9,240,10,0,NA,90
2017-08-17,20,90,27,52,9,300,10,0,NA,87
2017-08-17,21,90,27,52,11,270,10,0,NA,87
2017-08-17,22,88,28,51,8,260,10,0,NA,85
2017-08-17,23,84,30,50,6,300,10,0,NA,82
2017-08-18,0,86,27,49,8,270,10,0,NA,83
2017-08-18,1,80,32,48,3,10,10,0,NA,NA
2017-08-18,2,77,41,52,7,70,10,0,NA,NA
2017-08-18,3,77,41,52,7,150,10,0,NA,NA
2017-08-18,4,77,43,53,5,170,10,0,NA,NA
2017-08-18,5,76,43,52,0,NA,10,0,NA,NA
2017-08-18,6,83,41,57,0,NA,9,0,NA,82
2017-08-18,7,90,27,52,5,360,10,0,NA,87
2017-08-18,8,93,24,52,0,NA,10,0,NA,90
2017-08-18,9,97,19,48,0,NA,10,0,NA,94
2017-08-18,10,98,18,48,5,NA,10,0,NA,94
2017-08-18,11,101,15,46,7,100,10,0,NA,97
2017-08-18,12,103,12,41,6,140,10,0,NA,98
2017-08-18,13,103,14,46,5,170,10,0,NA,99
2017-08-18,14,105,13,45,3,60,10,0,NA,101
2017-08-18,15,105,10,40,6,130,10,0,NA,99
2017-08-18,16,105,10,40,0,NA,10,0,NA,99
2017-08-18,17,104,11,40,3,330,10,0,NA,99
2017-08-18,18,96,16,44,3,110,10,0,NA,92
2017-08-18,19,95,20,49,9,260,10,0,NA,91
2017-08-18,20,93,24,51,6,220,10,0,NA,90
2017-08-18,21,90,28,53,8,240,10,0,NA,88
2017-08-18,22,85,31,51,8,290,10,0,NA,83
2017-08-18,23,85,25,46,6,290,10,0,NA,82
2017-08-19,0,83,25,44,6,300,10,0,NA,81
2017-08-19,1,82,26,44,0,NA,10,0,NA,80
2017-08-19,2,80,30,46,3,30,10,0,NA,NA
2017-08-19,3,76,41,51,7,110,10,0,NA,NA
2017-08-19,4,76,38,49,5,170,10,0,NA,NA
2017-08-19,5,76,37,48,0,NA,10,0,NA,NA
2017-08-19,6,85,41,59,7,160,9,0,NA,85
2017-08-19,7,90,31,56,0,NA,10,0,NA,88
2017-08-19,8,94,22,50,3,NA,10,0,NA,91
2017-08-19,9,99,16,45,10,70,10,0,NA,95
2017-08-19,10,99,17,47,7,100,10,0,NA,95
2017-08-19,11,102,13,42,3,NA,10,0,NA,97
2017-08-19,12,103,12,42,6,140,10,0,NA,98
2017-08-19,13,103,14,46,5,NA,10,0,NA,99
2017-08-19,14,105,11,42,0,NA,10,0,NA,100
2017-08-19,15,106,7,32,0,NA,10,0,NA,99
2017-08-19,16,106,9,36,6,290,10,0,NA,100
2017-08-19,17,101,13,43,21,260,10,0,NA,96
2017-08-19,18,96,16,43,17,250,10,0,NA,92
2017-08-19,19,92,17,42,14,280,10,0,NA,88
2017-08-19,20,90,17,40,10,290,10,0,NA,86
2017-08-19,21,90,16,39,16,270,10,0,NA,86
2017-08-19,22,88,17,39,13,270,10,0,NA,84
2017-08-19,23,85,19,39,6,240,10,0,NA,82
2017-08-20,0,84,19,38,10,260,10,0,NA,81
2017-08-20,1,81,21,38,7,250,10,0,NA,NA
2017-08-20,2,78,23,38,3,140,10,0,NA,NA
2017-08-20,3,80,25,42,6,200,10,0,NA,NA
2017-08-20,4,77,36,48,0,NA,10,0,NA,NA
2017-08-20,5,73,42,49,5,110,10,0,NA,NA
2017-08-20,6,81,49,60,7,130,10,0,NA,82
2017-08-20,7,88,49,67,6,140,10,0,NA,91
2017-08-20,8,94,23,51,0,NA,10,0,NA,91
2017-08-20,9,97,15,43,6,310,10,0,NA,93
2017-08-20,10,99,17,47,6,NA,10,0,NA,95
2017-08-20,11,100,18,50,3,NA,10,0,NA,97
2017-08-20,12,103,14,46,10,90,10,0,NA,99
2017-08-20,13,105,14,48,NA,NA,10,0,M,101
2017-08-20,14,105,14,47,6,NA,10,0,NA,101
2017-08-20,15,104,14,47,6,100,10,0,NA,100
2017-08-20,16,105,13,45,5,70,10,0,NA,101
2017-08-20,17,101,18,50,10,160,10,0,NA,98
2017-08-20,18,100,14,43,6,220,10,0,NA,96
2017-08-20,19,92,21,47,3,310,10,0,NA,88
2017-08-20,20,89,25,49,10,300,10,0,NA,86
2017-08-20,21,87,26,49,14,270,10,0,NA,84
2017-08-20,22,86,25,47,13,270,10,0,NA,83
2017-08-20,23,82,27,45,8,350,10,0,NA,80
2017-08-21,0,82,23,41,5,360,10,NA,NA,80
2017-08-21,1,82,22,40,5,290,10,NA,NA,80
2017-08-21,2,79,24,40,3,360,10,NA,NA,NA
2017-08-21,3,78,26,41,0,NA,10,NA,NA,NA
2017-08-21,4,75,31,43,6,340,10,NA,NA,NA
2017-08-21,5,74,30,41,3,30,10,NA,NA,NA
2017-08-21,6,84,28,48,0,NA,10,NA,NA,82
2017-08-21,7,91,28,54,7,30,10,NA,NA,89
2017-08-21,8,93,24,51,5,40,10,NA,NA,90
2017-08-21,9,94,20,47,7,30,10,NA,NA,90
2017-08-21,10,98,19,50,8,40,10,NA,NA,95
2017-08-21,11,100,15,45,0,NA,10,NA,NA,96
2017-08-21,12,104,10,38,3,NA,10,NA,NA,98
2017-08-21,13,103,11,39,9,140,10,NA,NA,98
2017-08-21,14,103,11,39,6,140,10,NA,NA,98
2017-08-21,15,103,11,39,3,140,10,NA,NA,98
2017-08-21,16,103,10,37,7,140,10,NA,NA,97
2017-08-21,17,102,10,37,6,290,10,NA,NA,96
2017-08-21,18,95,13,38,0,NA,10,NA,NA,90
2017-08-21,19,93,15,40,3,170,10,NA,NA,89
2017-08-21,20,89,20,44,7,230,10,NA,NA,85
2017-08-21,21,88,20,42,9,190,10,NA,NA,85
2017-08-21,22,86,24,46,6,290,10,NA,NA,83
2017-08-21,23,86,23,44,6,320,10,NA,NA,83
2017-08-22,0,84,25,45,5,300,10,0,NA,82
2017-08-22,1,79,27,43,5,60,10,0,NA,NA
2017-08-22,2,79,36,50,5,120,10,0,NA,NA
2017-08-22,3,78,33,47,0,NA,10,0,NA,NA
2017-08-22,4,74,41,49,5,260,10,0,NA,NA
2017-08-22,5,75,44,52,5,150,10,0,NA,NA
2017-08-22,6,84,24,44,0,NA,10,0,NA,82
2017-08-22,7,89,26,50,5,NA,10,0,NA,86
2017-08-22,8,95,30,59,7,350,10,0,NA,94
2017-08-22,9,100,22,55,6,10,10,0,NA,98
2017-08-22,10,101,15,46,6,130,10,0,NA,97
2017-08-22,11,104,14,46,6,90,10,0,NA,100
2017-08-22,12,106,15,49,10,110,10,0,NA,103
2017-08-22,13,106,15,49,7,120,10,0,NA,103
2017-08-22,14,108,14,50,9,120,10,0,NA,105
2017-08-22,15,107,15,50,8,130,10,0,NA,104
2017-08-22,16,107,15,50,7,100,10,0,NA,104
2017-08-22,17,103,20,55,6,100,10,0,NA,101
2017-08-22,18,98,23,55,9,130,10,0,NA,96
2017-08-22,19,96,24,54,10,190,10,0,NA,94
2017-08-22,20,96,19,48,9,230,10,0,NA,92
2017-08-22,21,93,22,49,10,250,10,0,NA,90
2017-08-22,22,92,22,48,10,240,10,0,NA,89
2017-08-22,23,92,21,47,9,270,10,0,NA,88
2017-08-23,0,88,25,48,7,280,10,0,NA,85
2017-08-23,1,86,26,48,7,220,10,0,NA,83
2017-08-23,2,83,30,49,0,NA,10,0,NA,81
2017-08-23,3,79,42,54,8,120,10,0,NA,NA
2017-08-23,4,82,40,56,5,160,10,0,NA,81
2017-08-23,5,80,58,64,3,140,10,0,NA,82
2017-08-23,6,87,60,72,5,130,10,0,NA,93
2017-08-23,7,91,55,73,5,140,10,0,NA,99
2017-08-23,8,98,26,58,5,NA,10,0,NA,97
2017-08-23,9,100,23,56,8,110,10,0,NA,99
2017-08-23,10,104,17,52,3,NA,10,0,NA,101
2017-08-23,11,105,20,57,9,50,10,0,NA,104
2017-08-23,12,106,18,55,NA,NA,10,0,M,105
2017-08-23,13,107,16,52,9,200,10,0,NA,105
2017-08-23,14,107,17,54,8,130,10,0,NA,105
2017-08-23,15,107,17,54,6,NA,10,0,NA,105
2017-08-23,16,104,22,58,15,130,10,0,NA,104
2017-08-23,17,102,21,55,9,210,10,0,NA,101
